10872,15700,27.969,84.844,27.994,84.873
10871,15699,27.969,84.814,27.994,84.844
10870,15698,27.969,84.785,27.994,84.814
10869,15697,27.969,84.756,27.994,84.785
10868,15696,27.969,84.727,27.994,84.756
10867,15695,27.684,84.873,27.709,84.902
10866,15694,27.684,84.844,27.709,84.873
10865,15693,27.684,84.814,27.709,84.844
10864,15692,27.684,84.785,27.709,84.814
10863,15691,27.684,84.756,27.709,84.785
10862,15690,27.684,84.727,27.709,84.756
10861,15689,27.709,84.873,27.735,84.902
10860,15688,27.709,84.844,27.735,84.873
10859,15687,27.709,84.814,27.735,84.844
10858,15686,27.709,84.785,27.735,84.814
10857,15685,27.709,84.756,27.735,84.785
10856,15684,27.709,84.727,27.735,84.756
10855,15683,27.735,84.873,27.761,84.902
10854,15682,27.735,84.844,27.761,84.873
10853,15681,27.735,84.814,27.761,84.844
10852,15680,27.735,84.785,27.761,84.814
10851,15679,27.735,84.756,27.761,84.785
10850,15678,27.735,84.727,27.761,84.756
10849,15677,27.761,84.873,27.787,84.902
10848,15676,27.761,84.844,27.787,84.873
10847,15675,27.761,84.814,27.787,84.844
10846,15674,27.761,84.785,27.787,84.814
10845,15673,27.761,84.756,27.787,84.785
10844,15672,27.761,84.727,27.787,84.756
10843,15671,27.787,84.873,27.813,84.902
10842,15670,27.787,84.844,27.813,84.873
10841,15669,27.787,84.814,27.813,84.844
10840,15668,27.787,84.785,27.813,84.814
10839,15667,27.787,84.756,27.813,84.785
10838,15666,27.787,84.727,27.813,84.756
10837,15665,27.813,84.873,27.839,84.902
10836,15664,27.813,84.844,27.839,84.873
10835,15663,27.813,84.814,27.839,84.844
10834,15662,27.813,84.785,27.839,84.814
11693,17991,27.709,85.518,27.735,85.547
11692,17990,27.709,85.488,27.735,85.518
11691,17989,27.709,85.459,27.735,85.488
11690,17988,27.709,85.43,27.735,85.459
11689,17987,27.735,85.576,27.761,85.605
11688,17986,27.735,85.547,27.761,85.576
11687,17985,27.735,85.518,27.761,85.547
11686,17984,27.735,85.488,27.761,85.518
11685,17983,27.735,85.459,27.761,85.488
11684,17982,27.735,85.43,27.761,85.459
11683,17981,27.761,85.576,27.787,85.605
11682,17980,27.761,85.547,27.787,85.576
11681,17979,27.761,85.518,27.787,85.547
11680,17978,27.761,85.488,27.787,85.518
11679,17977,27.761,85.459,27.787,85.488
11678,17976,27.761,85.43,27.787,85.459
11677,17975,27.787,85.576,27.813,85.605
11676,17974,27.787,85.547,27.813,85.576
11675,17973,27.787,85.518,27.813,85.547
10833,15661,27.813,84.756,27.839,84.785
10832,15660,27.813,84.727,27.839,84.756
10831,15659,27.528,84.873,27.554,84.902
10830,15658,27.528,84.844,27.554,84.873
10829,15657,27.528,84.814,27.554,84.844
10828,15656,27.528,84.785,27.554,84.814
10827,15655,27.528,84.756,27.554,84.785
10826,15654,27.528,84.727,27.554,84.756
10825,15653,27.554,84.873,27.58,84.902
10824,15652,27.554,84.844,27.58,84.873
10823,15651,27.554,84.814,27.58,84.844
10822,15650,27.554,84.785,27.58,84.814
10821,15649,27.554,84.756,27.58,84.785
10820,15648,27.554,84.727,27.58,84.756
10819,15647,27.58,84.873,27.606,84.902
10818,15646,27.58,84.844,27.606,84.873
10817,15645,27.58,84.814,27.606,84.844
10816,15644,27.58,84.785,27.606,84.814
10815,15643,27.58,84.756,27.606,84.785
10814,15642,27.58,84.727,27.606,84.756
10813,15641,27.606,84.873,27.632,84.902
10812,15640,27.606,84.844,27.632,84.873
10811,15639,27.606,84.814,27.632,84.844
10810,15638,27.606,84.785,27.632,84.814
10809,15637,27.606,84.756,27.632,84.785
10808,15636,27.606,84.727,27.632,84.756
10807,15635,27.632,84.873,27.658,84.902
10806,15634,27.632,84.844,27.658,84.873
10805,15633,27.632,84.814,27.658,84.844
10804,15632,27.632,84.785,27.658,84.814
10803,15631,27.632,84.756,27.658,84.785
10802,15630,27.632,84.727,27.658,84.756
10801,15629,27.658,84.873,27.684,84.902
10800,15628,27.658,84.844,27.684,84.873
10799,15627,27.658,84.814,27.684,84.844
10798,15626,27.658,84.785,27.684,84.814
10797,15625,27.658,84.756,27.684,84.785
10796,15624,27.658,84.727,27.684,84.756
10795,15623,27.372,84.873,27.398,84.902
10794,15622,27.372,84.844,27.398,84.873
10793,15621,27.372,84.814,27.398,84.844
10792,15620,27.372,84.785,27.398,84.814
10791,15619,27.372,84.756,27.398,84.785
10790,15618,27.372,84.727,27.398,84.756
10789,15617,27.398,84.873,27.424,84.902
10788,15616,27.398,84.844,27.424,84.873
10787,15615,27.398,84.814,27.424,84.844
10786,15614,27.398,84.785,27.424,84.814
10785,15613,27.398,84.756,27.424,84.785
10784,15612,27.398,84.727,27.424,84.756
10783,15611,27.424,84.873,27.45,84.902
10782,15610,27.424,84.844,27.45,84.873
10781,15609,27.424,84.814,27.45,84.844
10780,15608,27.424,84.785,27.45,84.814
10779,15607,27.424,84.756,27.45,84.785
10778,15606,27.424,84.727,27.45,84.756
10777,15605,27.45,84.873,27.476,84.902
10776,15604,27.45,84.844,27.476,84.873
10775,15603,27.45,84.814,27.476,84.844
10774,15602,27.45,84.785,27.476,84.814
10773,15601,27.45,84.756,27.476,84.785
10772,15600,27.45,84.727,27.476,84.756
10771,15598,27.476,84.844,27.502,84.873
10770,15597,27.476,84.814,27.502,84.844
10769,15596,27.476,84.785,27.502,84.814
10768,15595,27.476,84.756,27.502,84.785
10767,15594,27.476,84.727,27.502,84.756
10766,15593,27.502,84.873,27.528,84.902
10765,15592,27.502,84.844,27.528,84.873
